basin_id,country,country_iso3,climate_zone,rainfall_mm,avg_temp_c,avg_slope_deg,soil_type,ndvi,risk_quantity,risk_quality,regulatory_risk,water_rights,risk_driver,historical_outcome
BSN-1715,UK,GBR,Wet,942.7,8.8,12.2,Peat,0.84,2.7,1.8,3.7,Locked,governance_risk|erosion,
BSN-1716,Chile,CHL,Wet,1446.6,11.0,8.9,Loam,0.74,2.2,3.5,1.9,Locked,water_quality|erosion,
BSN-1717,Canada,CAN,Wet,945.8,8.6,10.6,Clay,0.63,3.4,2.9,1.9,Restricted,water_quantity|erosion,
BSN-1718,Australia,,Arid,41.9,21.8,7.2,Sand,0.13,4.8,5.0,3.3,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1719,UK,GBR,Wet,800.0,4.7,7.8,Clay,0.69,3.6,3.6,4.1,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-1720,Canada,CAN,Wet,1183.2,10.1,3.8,Clay,0.84,2.7,3.3,2.1,Restricted,water_quality,
BSN-1721,Australia,,Arid,51.8,22.6,1.0,Rock,0.02,5.0,4.7,1.0,Restricted,water_quality|water_quantity|land_degradation,
BSN-1722,USA,USA,Arid,63.3,25.1,2.1,Sand,0.02,4.7,3.9,3.3,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1723,Chile,CHL,Wet,1297.8,12.6,11.0,Clay,0.73,5.0,2.5,2.3,Available,water_quantity|erosion,
BSN-1724,USA,USA,Mediterranean,866.3,15.2,2.3,Clay,0.62,3.1,4.7,1.8,Restricted,water_quality|water_quantity,
BSN-1725,UK,GBR,Wet,672.0,6.4,4.2,Peat,0.69,3.3,2.1,2.5,Restricted,water_quantity,
BSN-1726,USA,USA,Arid,44.7,27.1,3.1,Sand,0.04,4.6,4.2,4.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1727,UK,GBR,Wet,1102.7,8.7,4.3,Clay,0.68,3.5,2.6,3.6,Restricted,water_quantity|governance_risk,
BSN-1728,Italy,ITA,Mediterranean,616.6,20.9,2.2,Silt,0.65,4.0,1.3,2.4,Restricted,water_quantity,
BSN-1729,USA,USA,Arid,78.4,18.8,3.2,Sand,0.06,4.1,5.0,1.8,Restricted,water_quality|water_quantity|land_degradation,
BSN-1730,Chile,CHL,Arid,63.5,23.0,4.1,Rock,0.04,5.0,4.1,1.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-1731,Chile,CHL,Wet,980.5,10.4,6.2,Clay,0.75,2.2,2.8,1.9,Available,erosion,0.0
BSN-1732,Spain,,Mediterranean,667.9,16.0,2.0,Loam,0.6,3.6,1.0,2.7,Restricted,water_quantity,
BSN-1733,USA,USA,Mediterranean,758.3,22.6,2.2,Silt,0.51,3.3,4.5,2.1,Restricted,water_quality|water_quantity,
BSN-1734,Italy,ITA,Mediterranean,707.1,19.8,1.1,Clay,0.61,2.3,4.8,2.0,Restricted,water_quality,
BSN-1735,Canada,CAN,Wet,1205.7,11.7,5.0,Loam,0.8,4.3,1.0,2.6,Available,water_quantity,
BSN-1736,Spain,,Mediterranean,732.6,14.8,4.0,Clay,0.43,2.3,3.2,1.0,Restricted,water_quality,
BSN-1737,Canada,CAN,Wet,1236.2,7.9,3.0,Loam,0.78,2.1,3.2,2.0,Restricted,water_quality,
BSN-1738,Spain,,Mediterranean,289.7,11.5,0.5,Silt,0.54,2.3,1.8,2.6,Restricted,low_materiality,0.0
BSN-1739,USA,USA,Mediterranean,812.6,13.8,0.8,Loam,0.57,1.6,2.3,2.2,Locked,low_materiality,
BSN-1740,Italy,ITA,Mediterranean,662.1,16.1,0.0,Loam,0.45,4.3,3.9,3.0,Restricted,water_quality|water_quantity|governance_risk,1.0
BSN-1741,USA,USA,Mediterranean,990.2,19.2,0.2,Silt,0.55,3.4,3.3,2.8,Restricted,water_quality|water_quantity,
BSN-1742,Chile,CHL,Wet,1140.6,10.7,3.0,Peat,0.86,2.2,2.7,3.0,Restricted,governance_risk,
BSN-1743,USA,USA,Mediterranean,754.6,9.1,3.0,Loam,0.52,1.7,3.8,2.2,Restricted,water_quality,
BSN-1744,Chile,CHL,Mediterranean,553.4,15.6,1.1,Loam,0.53,3.2,5.0,2.8,Locked,water_quality|water_quantity,
BSN-1745,UK,GBR,Wet,1617.3,9.4,4.2,Clay,0.62,3.4,3.1,3.3,Restricted,water_quality|water_quantity|governance_risk,
BSN-1746,USA,USA,Mediterranean,642.7,6.3,2.9,Clay,0.49,2.3,4.7,2.0,Available,water_quality,
BSN-1747,Italy,ITA,Mediterranean,677.3,15.8,1.2,Silt,0.43,3.9,3.8,2.8,Available,water_quality|water_quantity,
BSN-1748,Canada,CAN,Wet,1214.7,5.9,4.6,Peat,0.88,3.1,3.0,2.3,Restricted,water_quality|water_quantity,
BSN-1749,Italy,ITA,Mediterranean,605.2,14.0,1.5,Loam,0.64,2.0,3.5,2.9,Restricted,water_quality,
BSN-1750,Chile,CHL,Arid,109.1,26.7,6.6,Rock,0.08,4.7,3.1,2.8,Available,water_quality|water_quantity|land_degradation|erosion,0.0
BSN-1751,UK,GBR,Wet,1780.9,8.2,3.2,Clay,0.73,2.9,5.0,4.1,Restricted,water_quality|governance_risk,
BSN-1752,USA,USA,Mediterranean,591.2,14.8,0.9,Clay,0.45,2.7,3.1,3.1,Restricted,water_quality|governance_risk,
BSN-1753,USA,USA,Mediterranean,538.6,17.5,0.6,Clay,0.69,3.7,1.3,3.4,Locked,water_quantity|governance_risk,
BSN-1754,Chile,CHL,Arid,80.8,22.4,2.6,Rock,0.05,4.2,1.9,3.2,Locked,water_quantity|governance_risk|land_degradation,
BSN-1755,UK,GBR,Wet,1043.1,10.6,5.1,Clay,0.66,1.4,2.5,2.4,Restricted,low_materiality,
BSN-1756,Italy,ITA,Mediterranean,679.8,16.6,3.0,Clay,0.64,2.7,2.9,2.2,Restricted,low_materiality,
BSN-1757,Italy,ITA,Mediterranean,468.8,16.3,1.2,Clay,0.41,2.6,2.3,2.7,Restricted,low_materiality,
BSN-1758,UK,GBR,Wet,1544.2,4.3,8.8,Peat,0.71,1.5,2.4,3.1,Restricted,governance_risk|erosion,
BSN-1759,Canada,CAN,Wet,449.1,11.0,3.7,Loam,0.81,1.7,3.9,1.5,Available,water_quality,
BSN-1760,USA,USA,Arid,120.5,26.7,2.6,Sand,0.08,4.2,3.3,1.4,Restricted,water_quality|water_quantity|land_degradation,
BSN-1761,USA,USA,Mediterranean,886.8,11.3,2.5,Clay,0.57,3.4,1.1,2.1,Restricted,water_quantity,
BSN-1762,Italy,ITA,Mediterranean,505.8,13.2,1.4,Loam,0.5,5.0,3.5,2.5,Locked,water_quality|water_quantity,
BSN-1763,UK,GBR,Wet,1416.2,10.8,7.2,Peat,0.62,2.1,1.5,2.4,Restricted,erosion,
BSN-1764,USA,USA,Arid,81.3,21.3,6.3,Sand,0.14,4.3,2.5,2.4,Restricted,water_quantity|land_degradation|erosion,0.0
BSN-1765,Italy,ITA,Mediterranean,890.3,10.5,3.5,Clay,0.56,1.8,1.3,1.7,Restricted,low_materiality,
BSN-1766,Canada,CAN,Wet,912.7,8.7,12.9,Clay,0.66,2.1,2.7,2.3,Restricted,erosion,
BSN-1767,Canada,CAN,Wet,1044.8,8.5,8.5,Peat,0.76,1.4,3.0,2.7,Restricted,water_quality|erosion,
BSN-1768,Spain,,Mediterranean,612.1,15.7,0.1,Loam,0.66,1.2,3.6,3.0,Restricted,water_quality|governance_risk,
BSN-1769,Canada,CAN,Wet,1092.1,14.8,7.0,Loam,0.8,3.6,2.8,3.1,Restricted,water_quantity|governance_risk|erosion,
BSN-1770,USA,USA,Arid,76.7,28.2,3.7,Sand,0.11,3.5,3.1,1.4,Restricted,water_quality|water_quantity|land_degradation,
BSN-1771,Canada,CAN,Wet,1171.5,5.8,13.8,Loam,0.77,3.2,5.0,2.0,Restricted,water_quality|water_quantity|erosion,
BSN-1772,USA,USA,Arid,30.4,31.7,2.3,Sand,0.04,4.0,2.2,2.0,Restricted,water_quantity|land_degradation,
BSN-1773,USA,USA,Mediterranean,819.4,4.7,1.2,Clay,0.48,1.0,3.4,3.2,Restricted,water_quality|governance_risk,
BSN-1774,UK,GBR,Wet,1413.8,5.6,2.6,Clay,0.85,2.4,4.4,2.1,Available,water_quality,
BSN-1775,USA,USA,Arid,77.2,22.8,7.9,Rock,0.03,4.8,2.5,3.8,Restricted,water_quantity|governance_risk|land_degradation|erosion,
BSN-1776,Spain,,Mediterranean,521.7,19.1,2.3,Clay,0.57,2.6,3.2,3.7,Restricted,water_quality|governance_risk,
BSN-1777,Canada,CAN,Wet,1425.2,5.5,17.1,Clay,0.83,1.1,2.7,3.1,Restricted,governance_risk|erosion,
BSN-1778,Chile,CHL,Wet,1338.1,9.8,8.6,Peat,0.86,3.1,2.5,3.1,Restricted,water_quantity|governance_risk|erosion,
BSN-1779,Italy,ITA,Mediterranean,696.0,9.9,1.2,Loam,0.53,2.5,2.5,1.5,Restricted,low_materiality,
BSN-1780,Italy,ITA,Mediterranean,588.5,15.3,1.4,Loam,0.67,3.8,1.1,2.2,Restricted,water_quantity,
BSN-1781,Spain,,Mediterranean,959.1,13.5,1.6,Clay,0.49,4.3,2.6,2.6,Restricted,water_quantity,
BSN-1782,Italy,ITA,Mediterranean,571.3,18.9,1.3,Clay,0.45,1.0,3.6,2.2,Available,water_quality,1.0
BSN-1783,USA,USA,Mediterranean,402.3,15.2,1.4,Loam,0.46,3.6,2.1,1.9,Restricted,water_quantity,
BSN-1784,Chile,CHL,Arid,49.9,30.8,2.3,Sand,0.02,5.0,2.1,3.0,Available,water_quantity|governance_risk|land_degradation,0.0
BSN-1785,UK,GBR,Wet,1783.9,11.9,2.4,Loam,0.86,3.7,2.5,2.2,Restricted,water_quantity,
BSN-1786,Chile,CHL,Mediterranean,381.1,10.5,0.4,Loam,0.44,2.7,4.1,2.7,Available,water_quality,
BSN-1787,USA,USA,Mediterranean,596.5,14.6,1.5,Clay,0.51,2.2,3.2,3.0,Restricted,water_quality|governance_risk,
BSN-1788,Italy,ITA,Mediterranean,690.6,12.9,0.5,Loam,0.46,2.1,4.3,3.0,Available,water_quality|governance_risk,
BSN-1789,Chile,CHL,Wet,1553.3,5.0,1.9,Clay,0.74,1.0,3.0,3.1,Available,water_quality|governance_risk,
BSN-1790,USA,USA,Arid,56.0,17.5,4.6,Sand,0.15,4.3,1.5,1.0,Restricted,water_quantity|land_degradation,
BSN-1791,Spain,,Mediterranean,624.6,11.9,2.0,Loam,0.57,1.7,2.2,1.6,Restricted,low_materiality,
BSN-1792,USA,USA,Mediterranean,698.9,20.7,1.1,Clay,0.41,2.5,2.5,3.2,Restricted,governance_risk,
BSN-1793,USA,USA,Mediterranean,750.7,20.4,0.9,Clay,0.41,3.5,5.0,3.5,Restricted,water_quality|water_quantity|governance_risk,
BSN-1794,Chile,CHL,Arid,77.1,32.9,2.5,Sand,0.12,4.9,4.3,4.1,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1795,UK,GBR,Wet,1403.6,5.2,13.1,Clay,0.7,2.9,2.6,2.9,Restricted,erosion,
BSN-1796,Chile,CHL,Wet,758.1,9.2,3.9,Loam,0.71,2.4,4.0,2.8,Locked,water_quality,
BSN-1797,Italy,ITA,Mediterranean,438.8,10.0,2.9,Clay,0.51,2.5,3.0,2.5,Restricted,water_quality,
BSN-1798,Chile,CHL,Mediterranean,95.2,18.0,2.4,Loam,0.43,1.0,3.4,1.6,Restricted,water_quality,
BSN-1799,Chile,CHL,Wet,982.3,6.8,4.4,Peat,0.75,3.5,1.6,2.2,Available,water_quantity,
BSN-1800,UK,GBR,Wet,1620.9,7.5,7.5,Loam,0.65,2.1,3.6,2.7,Restricted,water_quality|erosion,0.0
BSN-1801,USA,USA,Arid,26.7,11.6,2.4,Rock,0.14,4.1,2.2,3.4,Restricted,water_quantity|governance_risk|land_degradation,
BSN-1802,Italy,ITA,Mediterranean,596.8,10.5,1.1,Loam,0.46,3.8,3.3,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1803,Chile,CHL,Mediterranean,648.4,11.4,0.5,Clay,0.53,1.5,3.5,3.0,Available,water_quality|governance_risk,
BSN-1804,Italy,ITA,Mediterranean,458.0,13.9,1.8,Loam,0.52,1.6,2.0,2.7,Available,low_materiality,
BSN-1805,UK,GBR,Wet,1063.6,12.5,4.9,Loam,0.85,2.3,4.6,1.5,Restricted,water_quality,
BSN-1806,Canada,CAN,Wet,991.2,18.3,8.4,Clay,0.63,2.8,2.6,2.3,Restricted,erosion,
BSN-1807,Chile,CHL,Wet,1265.6,9.3,3.6,Loam,0.78,3.1,2.6,2.1,Restricted,water_quantity,
BSN-1808,Chile,CHL,Mediterranean,326.4,9.8,0.3,Silt,0.6,1.9,3.8,1.9,Restricted,water_quality,
BSN-1809,Chile,CHL,Arid,61.3,32.6,1.5,Sand,0.03,4.0,5.0,2.6,Available,water_quality|water_quantity|land_degradation,
BSN-1810,Chile,CHL,Wet,1481.6,11.9,2.6,Loam,0.69,2.6,3.7,3.1,Available,water_quality|governance_risk,
BSN-1811,Canada,CAN,Wet,1739.1,10.5,10.5,Loam,0.81,1.0,3.0,2.4,Available,water_quality|erosion,
BSN-1812,Chile,CHL,Arid,60.8,25.8,5.2,Rock,0.09,4.2,2.6,1.5,Available,water_quantity|land_degradation,0.0
BSN-1813,Canada,CAN,Wet,674.5,13.4,2.3,Loam,0.83,2.9,4.1,2.3,Available,water_quality,
BSN-1814,Chile,CHL,Wet,978.9,9.7,6.5,Peat,0.81,2.1,3.2,2.7,Available,water_quality|erosion,
BSN-1815,USA,USA,Mediterranean,683.2,7.5,0.2,Silt,0.63,2.6,3.2,2.7,Restricted,water_quality,0.0
BSN-1816,Spain,,Mediterranean,409.9,13.1,0.5,Clay,0.57,3.6,4.2,3.2,Available,water_quality|water_quantity|governance_risk,
BSN-1817,Spain,,Mediterranean,741.3,12.6,1.2,Loam,0.63,3.4,2.8,4.2,Restricted,water_quantity|governance_risk,
BSN-1818,Chile,CHL,Arid,0.0,22.6,3.9,Sand,0.02,5.0,4.7,2.4,Restricted,water_quality|water_quantity|land_degradation,
BSN-1819,Chile,CHL,Mediterranean,422.8,11.5,3.2,Loam,0.42,1.2,2.8,1.8,Available,low_materiality,
BSN-1820,UK,GBR,Wet,1208.0,13.1,6.3,Peat,0.73,4.1,1.0,2.8,Restricted,water_quantity|erosion,
BSN-1821,USA,USA,Arid,96.7,16.8,4.9,Sand,0.16,4.3,3.2,2.5,Restricted,water_quality|water_quantity|land_degradation,
BSN-1822,USA,USA,Mediterranean,840.7,13.1,0.2,Clay,0.48,2.8,4.0,1.5,Restricted,water_quality,
BSN-1823,Italy,ITA,Mediterranean,678.3,11.8,0.6,Silt,0.62,2.0,3.6,2.5,Locked,water_quality,
BSN-1824,Spain,,Mediterranean,323.3,21.5,1.4,Silt,0.52,3.6,2.6,2.1,Restricted,water_quantity,0.0
BSN-1825,UK,GBR,Wet,1417.2,8.3,6.6,Peat,0.76,3.7,2.0,1.6,Locked,water_quantity|erosion,0.0
BSN-1826,Spain,,Mediterranean,572.6,13.5,0.4,Loam,0.69,2.2,1.3,2.5,Restricted,low_materiality,
BSN-1827,Italy,ITA,Mediterranean,416.4,4.1,0.3,Loam,0.61,1.4,1.1,3.2,Restricted,governance_risk,
BSN-1828,UK,GBR,Wet,1752.0,8.1,5.8,Loam,0.88,2.7,2.7,3.2,Restricted,governance_risk,
BSN-1829,Spain,,Mediterranean,640.3,11.9,0.7,Clay,0.66,2.0,2.0,3.3,Locked,governance_risk,
BSN-1830,Chile,CHL,Mediterranean,793.2,14.3,1.1,Clay,0.63,2.6,2.3,3.1,Restricted,governance_risk,1.0
BSN-1831,USA,USA,Mediterranean,552.4,15.8,0.6,Loam,0.54,2.8,3.4,2.9,Restricted,water_quality,
BSN-1832,USA,USA,Arid,98.6,18.2,1.2,Sand,0.13,4.5,3.2,3.4,Locked,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1833,Australia,,Arid,40.9,28.4,17.5,Sand,0.02,4.7,2.4,2.7,Locked,water_quantity|land_degradation|erosion,
BSN-1834,USA,USA,Mediterranean,633.9,13.1,1.0,Silt,0.47,2.4,2.1,1.7,Restricted,low_materiality,
BSN-1835,Spain,,Mediterranean,590.2,18.7,1.4,Silt,0.42,2.4,4.2,2.3,Restricted,water_quality,
BSN-1836,Canada,CAN,Wet,1168.9,8.7,9.5,Clay,0.72,3.1,3.5,3.4,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-1837,Spain,,Mediterranean,647.4,19.5,3.5,Silt,0.53,3.5,2.5,2.7,Restricted,water_quantity,
BSN-1838,Italy,ITA,Mediterranean,673.3,11.5,0.2,Clay,0.47,4.4,3.3,1.7,Restricted,water_quality|water_quantity,
BSN-1839,Chile,CHL,Mediterranean,460.0,15.6,0.6,Clay,0.52,1.8,2.2,4.1,Available,governance_risk,1.0
BSN-1840,USA,USA,Arid,77.8,21.5,2.4,Rock,0.07,4.5,3.1,3.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1841,USA,USA,Mediterranean,554.9,12.2,1.3,Clay,0.51,3.0,1.0,2.1,Locked,water_quantity,
BSN-1842,USA,USA,Arid,41.4,20.8,1.2,Sand,0.03,3.6,2.7,1.9,Restricted,water_quantity|land_degradation,
BSN-1843,Chile,CHL,Wet,1314.5,13.5,8.7,Clay,0.72,1.7,2.5,3.3,Restricted,governance_risk|erosion,
BSN-1844,USA,USA,Arid,45.0,22.7,5.4,Sand,0.17,4.7,3.4,1.5,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-1845,USA,USA,Mediterranean,569.0,14.1,1.4,Loam,0.59,2.5,3.6,2.3,Restricted,water_quality,
BSN-1846,Chile,CHL,Arid,62.8,23.2,2.1,Sand,0.02,4.0,5.0,2.6,Available,water_quality|water_quantity|land_degradation,
BSN-1847,Canada,CAN,Wet,1798.1,11.3,11.0,Peat,0.61,1.9,2.1,2.6,Restricted,erosion,
BSN-1848,Italy,ITA,Mediterranean,697.4,19.0,0.7,Silt,0.65,1.0,2.7,2.5,Restricted,low_materiality,
BSN-1849,Spain,,Mediterranean,385.5,8.3,1.6,Clay,0.69,2.0,2.3,3.1,Locked,governance_risk,
BSN-1850,USA,USA,Arid,17.4,25.6,7.2,Sand,0.1,4.3,3.2,2.2,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-1851,Chile,CHL,Wet,1116.7,10.1,4.8,Clay,0.85,1.8,2.4,1.6,Available,low_materiality,1.0
BSN-1852,Chile,CHL,Mediterranean,685.7,18.6,0.3,Silt,0.63,1.7,4.2,3.3,Locked,water_quality|governance_risk,
BSN-1853,Canada,CAN,Wet,1096.3,11.1,9.3,Peat,0.65,2.2,2.0,1.3,Restricted,erosion,
BSN-1854,USA,USA,Mediterranean,441.8,13.3,3.2,Loam,0.42,4.0,2.9,2.8,Restricted,water_quantity,
BSN-1855,Chile,CHL,Arid,56.9,25.1,7.5,Sand,0.11,4.5,4.1,3.1,Locked,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1856,Chile,CHL,Arid,12.4,19.7,5.3,Sand,0.11,4.3,3.1,2.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-1857,Italy,ITA,Mediterranean,521.0,9.7,0.7,Loam,0.63,1.0,3.4,3.0,Restricted,water_quality|governance_risk,
BSN-1858,Chile,CHL,Mediterranean,314.4,12.5,0.7,Loam,0.54,3.9,2.6,2.8,Available,water_quantity,
BSN-1859,Chile,CHL,Arid,84.5,28.4,2.8,Sand,0.02,4.0,3.8,2.2,Available,water_quality|water_quantity|land_degradation,
BSN-1860,Canada,CAN,Wet,386.3,7.6,12.1,Loam,0.81,3.5,3.1,2.0,Restricted,water_quality|water_quantity|erosion,
BSN-1861,Chile,CHL,Mediterranean,858.4,17.4,0.1,Clay,0.65,1.9,3.1,2.2,Restricted,water_quality,
BSN-1862,Chile,CHL,Mediterranean,511.0,9.1,1.6,Clay,0.61,3.0,5.0,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1863,USA,USA,Mediterranean,590.5,21.3,0.6,Loam,0.5,2.8,3.5,1.0,Restricted,water_quality,
BSN-1864,Spain,,Mediterranean,663.4,5.9,0.3,Clay,0.59,2.6,3.0,1.0,Available,water_quality,
BSN-1865,Italy,ITA,Mediterranean,671.2,12.5,1.5,Loam,0.6,3.1,1.2,2.3,Available,water_quantity,
BSN-1866,USA,USA,Arid,82.7,20.3,0.9,Rock,0.02,4.9,4.9,3.8,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1867,Chile,CHL,Arid,11.6,28.3,2.4,Rock,0.16,5.0,3.6,2.5,Available,water_quality|water_quantity|land_degradation,
BSN-1868,Canada,CAN,Wet,1269.7,9.9,11.1,Clay,0.81,1.0,5.0,3.7,Restricted,water_quality|governance_risk|erosion,
BSN-1869,Canada,CAN,Wet,1271.7,4.4,3.1,Clay,0.67,2.8,4.1,2.3,Restricted,water_quality,
BSN-1870,USA,USA,Mediterranean,614.3,20.2,2.6,Loam,0.52,2.7,2.8,3.0,Restricted,governance_risk,1.0
BSN-1871,Spain,,Mediterranean,595.3,16.7,1.2,Loam,0.69,3.0,4.0,2.6,Locked,water_quality|water_quantity,
BSN-1872,Chile,CHL,Mediterranean,631.2,17.9,2.2,Loam,0.43,3.3,2.9,3.1,Restricted,water_quantity|governance_risk,
BSN-1873,USA,USA,Mediterranean,384.9,17.1,1.0,Clay,0.59,2.8,4.4,1.7,Restricted,water_quality,
BSN-1874,USA,USA,Arid,59.8,3.2,0.9,Sand,0.07,5.0,3.0,2.2,Restricted,water_quality|water_quantity|land_degradation,
BSN-1875,USA,USA,Arid,21.3,20.4,5.3,Rock,0.13,4.2,1.4,2.6,Locked,water_quantity|land_degradation,
BSN-1876,UK,GBR,Wet,853.6,8.0,6.9,Clay,0.84,1.0,1.3,3.7,Restricted,governance_risk|erosion,
BSN-1877,Italy,ITA,Mediterranean,712.5,22.9,1.2,Clay,0.66,2.0,1.7,1.8,Restricted,low_materiality,
BSN-1878,USA,USA,Arid,24.3,27.6,3.4,Rock,0.02,4.3,2.8,2.7,Available,water_quantity|land_degradation,
BSN-1879,Chile,CHL,Mediterranean,784.1,12.0,1.8,Loam,0.53,2.3,4.0,2.7,Restricted,water_quality,1.0
BSN-1880,Chile,CHL,Mediterranean,448.8,7.4,1.0,Loam,0.5,3.2,3.5,1.6,Restricted,water_quality|water_quantity,
BSN-1881,Italy,ITA,Mediterranean,653.0,20.7,1.5,Loam,0.44,1.9,4.2,2.6,Restricted,water_quality,
BSN-1882,Chile,CHL,Arid,40.4,22.2,1.7,Sand,0.12,4.1,2.8,3.1,Locked,water_quantity|governance_risk|land_degradation,
BSN-1883,Chile,CHL,Arid,67.8,28.5,1.9,Sand,0.02,4.1,2.6,1.1,Available,water_quantity|land_degradation,
BSN-1884,Chile,CHL,Wet,1757.9,7.9,4.2,Clay,0.84,3.3,1.9,3.1,Locked,water_quantity|governance_risk,
BSN-1885,Chile,CHL,Arid,76.1,20.2,8.7,Sand,0.12,4.5,3.0,2.1,Available,water_quality|water_quantity|land_degradation|erosion,
BSN-1886,Chile,CHL,Mediterranean,541.8,17.9,0.7,Clay,0.55,1.0,4.2,2.6,Locked,water_quality,
BSN-1887,Chile,CHL,Mediterranean,461.2,14.5,2.0,Clay,0.63,1.4,3.5,2.6,Available,water_quality,
BSN-1888,Chile,CHL,Arid,98.6,20.1,6.0,Sand,0.15,3.9,2.9,2.4,Locked,water_quantity|land_degradation|erosion,
BSN-1889,USA,USA,Mediterranean,761.3,12.8,1.4,Silt,0.6,1.0,2.8,2.9,Available,low_materiality,
BSN-1890,Canada,CAN,Wet,1141.5,10.9,7.5,Peat,0.74,1.5,4.2,3.1,Restricted,water_quality|governance_risk|erosion,0.0
BSN-1891,Canada,CAN,Wet,972.7,15.0,4.7,Peat,0.67,2.2,3.0,2.2,Restricted,water_quality,0.0
BSN-1892,UK,GBR,Wet,517.1,9.4,3.1,Clay,0.71,2.5,2.3,1.8,Restricted,low_materiality,
BSN-1893,Italy,ITA,Mediterranean,631.1,15.1,0.4,Clay,0.59,1.0,2.0,2.3,Restricted,low_materiality,
BSN-1894,USA,USA,Mediterranean,659.5,12.3,0.3,Clay,0.57,2.6,2.3,2.4,Restricted,low_materiality,
BSN-1895,Italy,ITA,Mediterranean,386.0,16.9,1.5,Clay,0.57,2.5,2.5,1.5,Restricted,low_materiality,
BSN-1896,Spain,,Mediterranean,700.1,10.3,2.5,Loam,0.51,2.5,4.3,3.5,Locked,water_quality|governance_risk,
BSN-1897,Chile,CHL,Wet,937.7,15.1,3.4,Loam,0.83,3.3,3.5,4.1,Available,water_quality|water_quantity|governance_risk,
BSN-1898,Chile,CHL,Arid,83.9,17.5,3.2,Sand,0.08,4.0,2.7,3.3,Locked,water_quantity|governance_risk|land_degradation,
BSN-1899,USA,USA,Arid,47.6,16.0,1.4,Sand,0.02,4.8,2.4,2.3,Restricted,water_quantity|land_degradation,
BSN-1900,Chile,CHL,Mediterranean,714.6,17.8,1.5,Clay,0.65,1.1,3.3,2.7,Restricted,water_quality,1.0
BSN-1901,USA,USA,Arid,75.0,8.7,6.2,Sand,0.08,4.8,3.7,2.6,Restricted,water_quality|water_quantity|land_degradation|erosion,0.0
BSN-1902,Chile,CHL,Arid,33.0,25.0,2.0,Sand,0.13,4.1,3.4,2.4,Available,water_quality|water_quantity|land_degradation,
BSN-1903,USA,USA,Mediterranean,594.5,15.8,0.3,Silt,0.43,1.0,2.3,1.2,Available,low_materiality,
BSN-1904,Italy,ITA,Mediterranean,508.8,20.7,0.4,Clay,0.57,2.1,4.0,1.2,Restricted,water_quality,
BSN-1905,UK,GBR,Wet,1243.0,14.2,10.1,Loam,0.74,1.1,3.9,2.8,Restricted,water_quality|erosion,0.0
BSN-1906,UK,GBR,Wet,1355.2,9.6,8.1,Loam,0.65,1.8,1.9,2.1,Restricted,erosion,
BSN-1907,Chile,CHL,Mediterranean,372.9,20.7,1.5,Loam,0.61,3.0,3.9,1.6,Restricted,water_quality|water_quantity,
BSN-1908,Italy,ITA,Mediterranean,585.0,15.2,2.7,Silt,0.66,1.1,3.2,1.5,Restricted,water_quality,
BSN-1909,Chile,CHL,Mediterranean,310.3,10.6,1.8,Clay,0.65,3.0,4.5,3.1,Available,water_quality|water_quantity|governance_risk,
BSN-1910,Italy,ITA,Mediterranean,296.9,16.4,3.0,Clay,0.67,1.1,1.0,2.2,Restricted,low_materiality,
BSN-1911,Spain,,Mediterranean,463.5,17.2,1.8,Clay,0.47,4.7,2.8,2.3,Restricted,water_quantity,
BSN-1912,Spain,,Mediterranean,636.2,23.3,5.0,Loam,0.7,2.2,2.5,3.1,Restricted,governance_risk,
BSN-1913,Spain,,Mediterranean,704.7,20.0,2.7,Loam,0.6,3.0,3.8,2.1,Restricted,water_quality|water_quantity,
BSN-1914,Chile,CHL,Mediterranean,697.6,20.6,1.8,Silt,0.51,3.3,3.4,4.3,Restricted,water_quality|water_quantity|governance_risk,
BSN-1915,Spain,,Mediterranean,535.4,18.7,0.7,Loam,0.59,2.7,2.8,3.2,Restricted,governance_risk,
BSN-1916,Spain,,Mediterranean,469.4,12.7,0.8,Clay,0.5,2.5,2.9,2.1,Restricted,low_materiality,
BSN-1917,UK,GBR,Wet,935.9,11.0,5.9,Clay,0.62,2.1,3.7,2.7,Restricted,water_quality,
BSN-1918,Chile,CHL,Wet,717.8,6.1,14.3,Clay,0.81,2.2,3.2,2.4,Available,water_quality|erosion,
BSN-1919,USA,USA,Arid,41.9,24.6,11.2,Sand,0.07,4.9,2.5,3.1,Restricted,water_quantity|governance_risk|land_degradation|erosion,
